Record_ID,Sensor_ID,Road_Segment_ID,Intersection_ID,Timestamp,Day_of_Week,Hour_of_Day,Weekend_Flag,Traffic_Volume,Vehicle_Speed_kmph,Road_Occupancy_Percent,Vehicle_Density,Travel_Time_sec,Queue_Length_m,Lane_Count,Lane_Utilization_Percent,Signal_Delay_sec,Weather_Condition,Temperature_C,Humidity_Percent,Visibility_m,Road_Surface,GPS_Vehicle_Count,IoT_Device_Count,Camera_Detection_Count,Incident_Flag,Special_Event,Historical_Flow_5min,Historical_Flow_10min,Historical_Flow_15min,Congestion_Level,Future_Traffic_Flow
9727,SEN_121,RS_047,INT_017,07/01/2024 18:06,Sunday,18,Yes,154,86.9,5,11.12,84.47,9.89,4,5,3.18,Windy,29,32,6497,Dry,365,3,577,No,No,164,244,50,Low,Low Flow
9728,SEN_032,RS_067,INT_029,07/01/2024 18:07,Sunday,18,Yes,1373,51.47,72.15,80.24,206.34,149.88,3,25.35,75.23,Rain,28.9,83.1,4855,Dry,83,21,1587,No,No,1448,1439,1251,High,High Flow
9729,SEN_149,RS_056,INT_019,07/01/2024 18:08,Sunday,18,Yes,705,74.24,39.59,41.82,132.16,95.49,3,16.65,46.3,Cloudy,23.9,46.1,2675,Wet,310,19,1101,No,No,714,548,889,Moderate,Medium Flow
9730,SEN_122,RS_077,INT_037,07/01/2024 18:09,Sunday,18,Yes,141,84.3,8.43,5,58.35,6.79,4,5,4.08,Windy,40.7,50.6,4701,Dry,379,24,353,No,No,132,237,128,Low,Low Flow
9731,SEN_008,RS_024,INT_045,07/01/2024 18:10,Sunday,18,Yes,953,69.83,50.28,59.72,172.12,124.05,4,14.55,64.89,Clear,16.4,75,9157,Dry,243,28,1688,No,No,1002,963,847,High,High Flow
9732,SEN_039,RS_007,INT_050,07/01/2024 18:11,Sunday,18,Yes,399,73.3,23.24,25.13,92.73,59.73,5,5,25.95,Clear,35.6,45.2,3120,Wet,213,22,1455,No,No,472,414,517,Low,Low Flow
9733,SEN_027,RS_060,INT_050,07/01/2024 18:12,Sunday,18,Yes,181,93.49,14.29,17.24,94.74,31.75,4,5,18.52,Cloudy,39.9,93.8,8619,Dry,194,21,457,No,No,292,355,185,Low,Low Flow
9734,SEN_102,RS_005,INT_025,07/01/2024 18:13,Sunday,18,Yes,1532,47.5,80.31,91.81,211.41,184.05,4,17.03,96.17,Windy,35.8,32.5,4438,Dry,169,7,163,Yes,No,1413,1568,1734,Severe,Very High Flow
9735,SEN_121,RS_051,INT_043,07/01/2024 18:14,Sunday,18,Yes,953,62.34,53.69,52.58,156.26,110.97,3,22.47,57.73,Clear,18.4,31.1,7984,Dry,350,22,492,No,No,909,963,876,High,High Flow
9736,SEN_112,RS_003,INT_019,07/01/2024 18:15,Sunday,18,Yes,1033,51.89,43.79,55.43,170.07,111.7,4,12.04,61.81,Rain,38.5,84.9,3935,Dry,374,12,76,No,No,933,1006,950,High,High Flow
9737,SEN_064,RS_012,INT_013,07/01/2024 18:16,Sunday,18,Yes,334,73.8,17.36,9.62,80.23,17.19,6,5,4.67,Clear,23.1,88.1,1239,Dry,308,29,1499,No,No,310,440,495,Low,Low Flow
9738,SEN_126,RS_036,INT_005,07/01/2024 18:17,Sunday,18,Yes,1635,45.39,81.52,91.5,233.55,184.94,5,16.83,84.82,Cloudy,21.5,94.2,4084,Dry,146,5,874,No,No,1520,1577,1435,Severe,Very High Flow
9739,SEN_117,RS_012,INT_029,07/01/2024 18:18,Sunday,18,Yes,649,67.16,33.21,35.9,136.39,68.04,4,8.86,39.14,Clear,40.4,30.3,8960,Wet,50,24,1629,No,No,576,666,827,Moderate,Medium Flow
9740,SEN_026,RS_072,INT_049,07/01/2024 18:19,Sunday,18,Yes,191,90.51,14.05,8.05,74.82,9.41,4,5,4.98,Clear,28.5,49,4796,Wet,157,14,297,No,No,215,328,362,Low,Low Flow
9741,SEN_091,RS_044,INT_029,07/01/2024 18:20,Sunday,18,Yes,1064,61.32,53.84,57.12,177.64,110.38,6,10.46,55.27,Cloudy,27,65.5,3996,Dry,69,27,966,No,No,1096,1130,848,High,High Flow
9742,SEN_116,RS_022,INT_017,07/01/2024 18:21,Sunday,18,Yes,1416,40.99,71.24,80.74,203.08,156.46,2,36.32,85.3,Cloudy,21.8,83.4,9970,Dry,214,27,882,No,No,1393,1421,1575,Severe,Very High Flow
9743,SEN_080,RS_075,INT_024,07/01/2024 18:22,Sunday,18,Yes,1077,63.8,56.19,52.3,146.29,112.55,4,13.96,49.84,Cloudy,29.1,93.7,5441,Dry,128,12,781,No,No,1131,1043,902,High,High Flow
9744,SEN_113,RS_052,INT_031,07/01/2024 18:23,Sunday,18,Yes,540,73.6,19.47,35.12,115.31,53.49,2,11.51,22.17,Clear,28.4,92.3,604,Dry,58,21,630,No,No,475,622,499,Moderate,Medium Flow
9745,SEN_135,RS_067,INT_005,07/01/2024 18:24,Sunday,18,Yes,787,67.24,47.13,47.22,152.63,101.39,2,27.21,57.59,Clear,24.5,80.2,1428,Dry,36,11,1210,No,No,668,826,661,Moderate,Medium Flow
9746,SEN_024,RS_006,INT_002,07/01/2024 18:25,Sunday,18,Yes,966,68.67,47.78,52.24,152.08,127.42,3,17.81,60.96,Clear,24.1,77.4,3307,Dry,388,3,422,No,No,1052,795,1045,High,High Flow
9747,SEN_014,RS_073,INT_042,07/01/2024 18:26,Sunday,18,Yes,1565,36.92,85.64,86.64,212.48,174.86,3,28.93,82.97,Rain,22.3,95,8534,Dry,277,25,716,No,No,1529,1538,1348,Severe,Very High Flow
9748,SEN_117,RS_051,INT_050,07/01/2024 18:27,Sunday,18,Yes,1195,49.11,55.48,67.66,187.71,134.62,2,23.23,68.8,Clear,34.7,93.2,4906,Wet,189,10,1324,No,No,1163,1321,1389,High,High Flow
9749,SEN_016,RS_080,INT_043,07/01/2024 18:28,Sunday,18,Yes,1155,58.95,53.19,67.43,168.89,127.05,5,10.93,67.34,Rain,38.8,50.7,769,Dry,182,24,889,No,No,1094,1043,1148,High,High Flow
9750,SEN_067,RS_076,INT_036,07/01/2024 18:29,Sunday,18,Yes,599,62.69,28.81,41.39,155.51,66.76,5,5,31.55,Cloudy,31.2,53.8,2277,Dry,301,2,1637,Yes,No,605,660,411,Moderate,Medium Flow
9751,SEN_046,RS_061,INT_025,07/01/2024 18:30,Sunday,18,Yes,891,60.9,44.73,47.4,135.97,91.21,4,14.48,45.95,Windy,29.5,89.8,1583,Wet,349,13,1272,No,No,870,782,1030,Moderate,Medium Flow
9752,SEN_053,RS_008,INT_026,07/01/2024 18:31,Sunday,18,Yes,1201,61.56,57.51,72.18,194.84,143.77,5,13.69,73.18,Rain,35.1,36.2,7855,Dry,94,18,1482,No,No,1234,1027,1132,High,High Flow
9753,SEN_129,RS_053,INT_006,07/01/2024 18:32,Sunday,18,Yes,315,80.35,11.73,16.61,94.25,14.56,2,5,9.82,Clear,30.6,40.7,2723,Dry,196,5,201,No,No,252,148,68,Low,Low Flow
9754,SEN_035,RS_037,INT_001,07/01/2024 18:33,Sunday,18,Yes,1477,39.55,75.7,80.46,203.68,152.7,3,27.73,78.68,Clear,23.3,83.8,4403,Dry,140,28,1441,Yes,No,1536,1418,1708,Severe,Very High Flow
9755,SEN_055,RS_005,INT_001,07/01/2024 18:34,Sunday,18,Yes,1684,43.02,91.45,92.52,235.42,174.92,4,19.8,89.19,Rain,26.7,87.2,5768,Dry,232,9,251,No,No,1728,1621,1800,Severe,Very High Flow
9756,SEN_096,RS_048,INT_019,07/01/2024 18:35,Sunday,18,Yes,1006,58.83,58.6,60.22,174.98,130.34,5,8.48,60.08,Clear,26,74.3,8402,Wet,245,14,526,No,No,935,1022,1058,High,High Flow
9757,SEN_142,RS_074,INT_032,07/01/2024 18:36,Sunday,18,Yes,636,67.61,30.33,33.04,118.6,70.36,4,8.38,34.23,Clear,26.3,77.9,4017,Dry,390,22,704,No,Yes,536,555,637,Moderate,Medium Flow
9758,SEN_137,RS_017,INT_040,07/01/2024 18:37,Sunday,18,Yes,728,90.54,31,40.87,138.58,79.22,2,13.5,34.13,Cloudy,31.3,41.6,871,Dry,303,17,599,No,No,629,800,803,Moderate,Medium Flow
9759,SEN_029,RS_029,INT_033,07/01/2024 18:38,Sunday,18,Yes,313,84.51,14.34,15.34,69.98,33.26,3,5,21.58,Windy,29.4,31.8,933,Dry,285,3,1069,No,Yes,369,287,125,Low,Low Flow
9760,SEN_041,RS_079,INT_004,07/01/2024 18:39,Sunday,18,Yes,1135,55.87,65.31,61.34,167.2,120.53,4,21.02,58.21,Clear,16.1,72.2,1652,Dry,449,14,938,No,No,1241,1311,1364,High,High Flow
9761,SEN_028,RS_039,INT_012,07/01/2024 18:40,Sunday,18,Yes,1392,55.62,74.74,82.74,213.35,180.58,4,22.8,90.83,Cloudy,17.5,56.5,8332,Dry,161,21,1176,No,No,1349,1474,1426,High,High Flow
9762,SEN_028,RS_065,INT_010,07/01/2024 18:41,Sunday,18,Yes,1741,38.51,88.98,96.68,228.74,195.64,4,20.99,97.28,Clear,15.1,42.2,4421,Dry,380,26,881,No,No,1800,1800,1665,Severe,Very High Flow
9763,SEN_049,RS_039,INT_010,07/01/2024 18:42,Sunday,18,Yes,658,68.09,30.56,33.89,120.34,66.12,4,5.66,30.39,Cloudy,39.2,56.6,7091,Dry,66,25,113,No,No,731,557,758,Moderate,Medium Flow
9764,SEN_135,RS_009,INT_024,07/01/2024 18:43,Sunday,18,Yes,621,74.05,35.61,32.76,117.49,57.05,2,10.48,27.65,Clear,25.6,50.6,7611,Dry,241,18,1414,No,No,708,637,817,Moderate,Medium Flow
9765,SEN_059,RS_025,INT_032,07/01/2024 18:44,Sunday,18,Yes,193,87.54,20.96,11.84,67.64,32.55,5,12.42,10.35,Clear,27.7,94,8263,Dry,438,8,1392,No,No,95,136,184,Low,Low Flow
9766,SEN_063,RS_071,INT_031,07/01/2024 18:45,Sunday,18,Yes,283,87.47,13.44,15.51,95.21,2.27,4,5,0,Cloudy,15.5,73.8,4472,Wet,287,21,133,No,No,170,106,358,Low,Low Flow
9767,SEN_102,RS_052,INT_035,07/01/2024 18:46,Sunday,18,Yes,1132,66.2,46.75,62.9,174.25,112.17,3,15.78,55.36,Cloudy,26,41.9,1911,Dry,270,5,394,No,Yes,1112,1052,1083,High,High Flow
9768,SEN_065,RS_022,INT_039,07/01/2024 18:47,Sunday,18,Yes,722,76.5,30.97,38.92,120.62,93.58,4,5,49.35,Rain,33.3,60.2,8452,Wet,106,24,245,No,No,734,594,847,Moderate,Medium Flow
9769,SEN_079,RS_052,INT_048,07/01/2024 18:48,Sunday,18,Yes,553,79.34,27.96,34.9,137.6,48.88,3,11.81,20.01,Rain,21.9,73.7,5393,Dry,86,17,207,Yes,No,452,731,552,Moderate,Medium Flow
9770,SEN_116,RS_048,INT_047,07/01/2024 18:49,Sunday,18,Yes,776,73.58,38.02,45.42,143.26,82.36,4,8.8,48.77,Rain,32.4,83.1,4816,Dry,91,29,361,Yes,No,797,599,1010,Moderate,Medium Flow
9771,SEN_130,RS_077,INT_007,07/01/2024 18:50,Sunday,18,Yes,332,87.62,23.4,17.55,93.5,40.67,3,7.83,12.76,Windy,17.2,77.3,7255,Wet,194,13,605,No,Yes,332,412,281,Low,Low Flow
9772,SEN_119,RS_054,INT_007,07/01/2024 18:51,Sunday,18,Yes,984,66.14,46.24,55.19,158.57,113.09,2,22.18,62.11,Windy,29.5,47,8297,Dry,104,12,65,No,No,1091,839,887,High,High Flow
9773,SEN_140,RS_075,INT_024,07/01/2024 18:52,Sunday,18,Yes,465,67.2,22.38,22.57,115.88,41.71,4,5,15.49,Rain,41.3,78.2,7416,Dry,204,7,807,No,Yes,534,406,590,Moderate,Medium Flow
9774,SEN_088,RS_049,INT_038,07/01/2024 18:53,Sunday,18,Yes,141,88.96,5,7.54,81.03,8.83,2,5,0,Rain,40.7,68.4,1742,Dry,429,9,1341,Yes,No,69,104,358,Low,Low Flow
9775,SEN_070,RS_048,INT_028,07/01/2024 18:54,Sunday,18,Yes,594,81.29,33.59,30.24,108.81,49.84,2,15.72,21.79,Cloudy,37,75.1,7251,Dry,69,26,834,No,No,618,423,450,Moderate,Medium Flow
9776,SEN_139,RS_056,INT_007,07/01/2024 18:55,Sunday,18,Yes,509,70.64,21.15,29.06,95.69,60.93,3,8.16,33.53,Fog,27.7,39.4,812,Dry,328,20,138,No,No,475,346,483,Moderate,Medium Flow
9777,SEN_005,RS_062,INT_044,07/01/2024 18:56,Sunday,18,Yes,659,68.82,31.78,36.2,130.59,66.17,4,9.82,24.11,Clear,15.5,58.2,8876,Wet,113,23,834,Yes,No,727,505,757,Moderate,Medium Flow
9778,SEN_138,RS_022,INT_004,07/01/2024 18:57,Sunday,18,Yes,1640,42.78,74.38,90.15,221.25,156.13,6,9.22,75.2,Windy,30.6,60.8,9274,Wet,182,20,494,No,No,1712,1489,1687,Severe,Very High Flow
9779,SEN_081,RS_024,INT_014,07/01/2024 18:58,Sunday,18,Yes,1794,39.88,87.06,100.24,237.58,187.79,4,26.49,94.98,Fog,17.5,45.7,5430,Dry,41,17,156,No,No,1734,1800,1800,Severe,Very High Flow
9780,SEN_146,RS_017,INT_025,07/01/2024 18:59,Sunday,18,Yes,1244,51.13,70.51,70.31,185.36,146.09,4,17.13,71.06,Rain,20.7,36.7,2370,Dry,56,27,52,No,No,1200,1340,1012,High,High Flow
9781,SEN_002,RS_004,INT_046,07/01/2024 19:00,Sunday,19,Yes,822,66.86,49.98,50.03,135.64,114.28,2,24.82,55.53,Cloudy,31.2,30.3,3576,Wet,138,20,451,No,No,801,803,965,Moderate,Medium Flow
9782,SEN_082,RS_029,INT_046,07/01/2024 19:01,Sunday,19,Yes,1403,52.99,73.52,81.06,207,162.21,5,9.92,83.53,Windy,25.5,50,8907,Dry,37,8,346,No,No,1327,1430,1543,Severe,Very High Flow
9783,SEN_117,RS_022,INT_001,07/01/2024 19:02,Sunday,19,Yes,754,56.4,39.91,45.69,140.25,84.01,4,9.77,46.39,Cloudy,18.3,72.4,9633,Dry,412,27,744,No,Yes,816,718,908,Moderate,Medium Flow
9784,SEN_143,RS_004,INT_005,07/01/2024 19:03,Sunday,19,Yes,390,79.31,16.35,20.26,92.89,43.5,4,5,20.32,Clear,20.6,35.4,859,Dry,187,20,1385,No,No,425,485,216,Low,Low Flow
9785,SEN_122,RS_020,INT_026,07/01/2024 19:04,Sunday,19,Yes,550,71.99,28.5,31.71,117.6,60.87,5,8.35,32.15,Clear,23.6,53.9,433,Wet,220,17,820,No,No,664,468,639,Moderate,Medium Flow
9786,SEN_077,RS_004,INT_039,07/01/2024 19:05,Sunday,19,Yes,1496,37.02,75.63,90.05,234.57,186.59,2,37.81,96.36,Clear,38.3,63.4,5628,Dry,428,5,590,No,No,1523,1501,1367,Severe,Very High Flow
9787,SEN_048,RS_024,INT_024,07/01/2024 19:06,Sunday,19,Yes,1745,43.53,87.34,96.56,231.1,210.62,4,19.38,99.28,Clear,40.2,43.7,2250,Dry,271,24,1422,No,Yes,1746,1664,1669,Severe,Very High Flow
9788,SEN_118,RS_023,INT_018,07/01/2024 19:07,Sunday,19,Yes,1548,47.64,81.43,86.52,225.75,166.17,4,20.78,82.56,Cloudy,41.8,94.5,8015,Dry,219,2,703,No,No,1434,1650,1464,Severe,Very High Flow
9789,SEN_102,RS_066,INT_019,07/01/2024 19:08,Sunday,19,Yes,888,65.62,39.68,49.9,151.13,123.31,4,11.69,53.24,Clear,38.1,85.8,9833,Dry,251,2,99,No,No,954,720,747,Moderate,Medium Flow
9790,SEN_083,RS_061,INT_046,07/01/2024 19:09,Sunday,19,Yes,251,86.49,25.36,13.53,95.07,16.71,4,5,15.36,Clear,41.1,64.3,1152,Dry,333,8,1564,Yes,No,264,238,119,Low,Low Flow
9791,SEN_132,RS_029,INT_047,07/01/2024 19:10,Sunday,19,Yes,655,73.21,40.87,41.54,134.29,63.72,4,10.34,36.57,Fog,29.1,86.2,698,Dry,77,25,277,No,No,695,505,564,Moderate,Medium Flow
9792,SEN_014,RS_027,INT_017,07/01/2024 19:11,Sunday,19,Yes,110,82.43,5,5,62.02,7.76,5,5,1.29,Rain,28.8,75.8,4392,Dry,49,2,461,No,No,73,229,204,Low,Low Flow
9793,SEN_056,RS_017,INT_004,07/01/2024 19:12,Sunday,19,Yes,126,90.74,6.84,11.32,97.41,4.24,6,5,3.54,Clear,25.6,51.7,3448,Dry,92,18,1573,No,No,50,290,203,Low,Low Flow
9794,SEN_058,RS_080,INT_029,07/01/2024 19:13,Sunday,19,Yes,209,89.39,7.46,14.69,94.58,23.61,2,6.57,0,Clear,23.1,70.2,4043,Dry,332,3,209,No,No,265,177,295,Low,Low Flow
9795,SEN_119,RS_055,INT_037,07/01/2024 19:14,Sunday,19,Yes,431,71.17,24.73,23.7,114.12,33.4,4,7.26,25.07,Windy,32.7,42.8,3462,Dry,44,29,1318,No,No,508,418,442,Low,Low Flow
9796,SEN_028,RS_019,INT_001,07/01/2024 19:15,Sunday,19,Yes,1057,65.08,52.4,57.08,167.56,111.74,4,13.22,52.42,Rain,36.5,67.9,1428,Dry,301,14,410,No,No,1055,970,1233,High,High Flow
9797,SEN_065,RS_028,INT_006,07/01/2024 19:16,Sunday,19,Yes,1725,39.01,76.84,95.7,232.78,192.97,5,18.13,99.67,Clear,41.2,36.4,8927,Dry,218,14,1151,Yes,No,1800,1706,1800,Severe,Very High Flow
9798,SEN_012,RS_050,INT_050,07/01/2024 19:17,Sunday,19,Yes,1684,45.56,79.6,98.19,244.67,192.92,3,25.74,90.74,Rain,32.1,57,342,Dry,344,3,434,No,No,1796,1701,1800,Severe,Very High Flow
9799,SEN_115,RS_053,INT_017,07/01/2024 19:18,Sunday,19,Yes,137,87,13.48,11.92,86.16,25.3,2,10.38,20.62,Cloudy,36,69.6,1582,Dry,327,16,447,No,No,173,95,50,Low,Low Flow
9800,SEN_057,RS_023,INT_027,07/01/2024 19:19,Sunday,19,Yes,1209,54.42,59.36,70.37,182.42,139.03,2,31.62,70.04,Clear,23.3,54.4,2545,Dry,230,25,692,No,No,1325,1305,1147,High,High Flow
9801,SEN_055,RS_001,INT_046,07/01/2024 19:20,Sunday,19,Yes,891,67.78,43.41,49.15,152.24,85.15,6,10.01,31.29,Rain,23.7,39,4362,Wet,246,10,1089,No,No,948,808,1080,Moderate,Medium Flow
9802,SEN_139,RS_001,INT_033,07/01/2024 19:21,Sunday,19,Yes,1433,47.06,75,79.79,200.87,152.44,6,7.79,78.05,Cloudy,15.9,37.6,1879,Dry,25,25,629,No,No,1428,1437,1388,Severe,Very High Flow
9803,SEN_050,RS_036,INT_018,07/01/2024 19:22,Sunday,19,Yes,847,72.28,47.05,49.56,138.95,88.11,3,16.8,44.25,Fog,29,49.8,4017,Dry,196,6,1407,No,No,921,709,886,Moderate,Medium Flow
9804,SEN_036,RS_048,INT_008,07/01/2024 19:23,Sunday,19,Yes,762,75.7,37.65,41.39,134.01,79.94,6,9.37,34.87,Cloudy,32.3,93.4,986,Dry,435,4,1574,No,No,828,635,957,Moderate,Medium Flow
9805,SEN_053,RS_007,INT_037,07/01/2024 19:24,Sunday,19,Yes,1486,44.26,63.47,85.91,209.8,169.21,5,13.08,87.81,Clear,27.2,88.9,4939,Wet,303,24,847,No,No,1531,1345,1475,Severe,Very High Flow
9806,SEN_023,RS_045,INT_036,07/01/2024 19:25,Sunday,19,Yes,1265,52.85,59.23,70.88,204.41,144.49,4,20.92,70.74,Clear,23.5,88.3,6485,Dry,387,5,852,No,No,1238,1332,1128,High,High Flow
9807,SEN_011,RS_012,INT_032,07/01/2024 19:26,Sunday,19,Yes,1076,57.01,43.08,63.83,166.47,115.16,3,15.46,61.39,Clear,36.5,75.4,8423,Wet,418,22,652,No,No,1001,1124,1154,High,High Flow
9808,SEN_109,RS_018,INT_009,07/01/2024 19:27,Sunday,19,Yes,365,81.82,11.25,14.62,82.83,29.01,2,5,11.3,Clear,32.4,91.1,6991,Dry,441,15,181,No,No,393,216,259,Low,Low Flow
9809,SEN_090,RS_017,INT_032,07/01/2024 19:28,Sunday,19,Yes,1174,64.32,59.09,62.79,168.47,117.64,3,19.57,57.29,Rain,41.1,44.4,2554,Wet,287,2,293,No,Yes,1286,1133,957,High,High Flow
9810,SEN_137,RS_079,INT_038,07/01/2024 19:29,Sunday,19,Yes,1557,35.51,78.08,85.17,219.56,171.42,3,31.85,85.6,Clear,25.5,82.5,6461,Dry,390,2,1285,Yes,Yes,1549,1593,1361,Severe,Very High Flow
9811,SEN_052,RS_080,INT_021,07/01/2024 19:30,Sunday,19,Yes,965,53.92,54.63,55.26,161.49,108.13,5,15.99,55.96,Rain,39.9,76.2,2711,Dry,139,26,848,No,No,1033,1114,897,High,High Flow
9812,SEN_045,RS_062,INT_002,07/01/2024 19:31,Sunday,19,Yes,1670,41.78,83.34,91.27,239.56,191.28,3,24.84,94.59,Clear,40.5,95,5589,Wet,183,8,1000,No,No,1683,1571,1695,Severe,Very High Flow
9813,SEN_127,RS_047,INT_008,07/01/2024 19:32,Sunday,19,Yes,476,77.52,19.41,35.17,135.37,68.42,4,5,38.07,Clear,36.3,66.3,7048,Wet,297,19,396,No,No,519,306,569,Moderate,Medium Flow
9814,SEN_101,RS_023,INT_015,07/01/2024 19:33,Sunday,19,Yes,1618,38.12,86.91,85.01,213.87,142.46,5,21.92,62.75,Rain,31.5,48.5,4534,Wet,305,2,894,No,No,1566,1523,1794,Severe,Very High Flow
9815,SEN_122,RS_039,INT_050,07/01/2024 19:34,Sunday,19,Yes,105,88.08,14.01,9.91,69.17,22.59,4,5,20.35,Rain,31.2,30.1,1689,Dry,448,9,1603,No,No,50,166,50,Low,Low Flow
9816,SEN_050,RS_033,INT_014,07/01/2024 19:35,Sunday,19,Yes,392,74.35,24.18,26.7,111.06,38.42,3,8.78,23.77,Clear,41.1,89.4,1502,Wet,242,3,795,No,No,374,269,328,Low,Low Flow
9817,SEN_113,RS_068,INT_013,07/01/2024 19:36,Sunday,19,Yes,205,81.46,9.91,13.38,85.96,33.52,4,5,20.96,Clear,27,89.9,3202,Dry,283,29,878,No,Yes,309,84,50,Low,Low Flow
9818,SEN_012,RS_059,INT_018,07/01/2024 19:37,Sunday,19,Yes,1511,54.45,74.01,82.68,196.89,160.34,2,38.51,80.79,Fog,27.9,82.8,2769,Dry,253,16,1085,Yes,No,1528,1338,1668,Severe,Very High Flow
9819,SEN_097,RS_057,INT_015,07/01/2024 19:38,Sunday,19,Yes,1668,40.28,77.44,92.59,225.05,184.27,5,17.35,88.45,Rain,40.1,61.1,996,Dry,449,25,1477,No,No,1597,1514,1478,Severe,Very High Flow
9820,SEN_113,RS_034,INT_032,07/01/2024 19:39,Sunday,19,Yes,1301,50.66,61.1,75.55,197.58,164.09,5,10.56,86.16,Cloudy,39.7,46.5,879,Dry,20,23,1368,No,No,1336,1194,1489,High,High Flow
9821,SEN_042,RS_006,INT_032,07/01/2024 19:40,Sunday,19,Yes,890,65.36,42.26,43.05,137.84,88.31,6,9.34,47.05,Clear,23.2,63.5,1434,Dry,385,2,415,No,No,944,802,1074,Moderate,Medium Flow
9822,SEN_071,RS_034,INT_043,07/01/2024 19:41,Sunday,19,Yes,267,88.93,6.73,12.3,74.31,24.73,5,5,10.18,Windy,35.9,35,7759,Dry,239,8,1014,No,No,257,395,367,Low,Low Flow
9823,SEN_105,RS_046,INT_039,07/01/2024 19:42,Sunday,19,Yes,777,67.54,37.18,41.02,133.73,85.51,4,17.44,41.98,Rain,29.5,40.9,8119,Wet,143,4,136,No,No,680,955,656,Moderate,Medium Flow
9824,SEN_145,RS_080,INT_015,07/01/2024 19:43,Sunday,19,Yes,889,61.25,43.04,51.57,151.88,91.27,3,17,44.71,Clear,34,43.2,8146,Dry,412,15,964,No,No,898,1003,1023,Moderate,Medium Flow
9825,SEN_091,RS_064,INT_035,07/01/2024 19:44,Sunday,19,Yes,795,70.76,46.12,48.52,151.25,108.93,4,15.76,49.94,Clear,29.6,39.1,1006,Dry,249,25,1292,No,No,833,956,918,Moderate,Medium Flow
9826,SEN_148,RS_047,INT_045,07/01/2024 19:45,Sunday,19,Yes,1587,49.53,71.25,96.09,225.68,187.17,3,23.19,96.46,Clear,25.1,71.5,2078,Dry,235,11,507,No,No,1502,1669,1373,Severe,Very High Flow
9827,SEN_121,RS_057,INT_008,07/01/2024 19:46,Sunday,19,Yes,529,81.75,27.31,21.93,108.85,43.53,4,10.61,20.1,Cloudy,20.1,46.9,924,Dry,223,23,1176,No,No,455,690,487,Moderate,Medium Flow
9828,SEN_123,RS_006,INT_039,07/01/2024 19:47,Sunday,19,Yes,602,72.59,23.3,29.33,116.77,55.99,5,9.2,29.96,Windy,23.7,53.4,2929,Dry,111,21,1459,No,No,489,726,659,Moderate,Medium Flow
9829,SEN_020,RS_003,INT_027,07/01/2024 19:48,Sunday,19,Yes,1457,51.22,63.07,79.58,192.66,145.04,4,16.45,73.44,Fog,17.2,62.1,6426,Wet,127,13,689,No,No,1389,1581,1629,Severe,Very High Flow
9830,SEN_109,RS_004,INT_030,07/01/2024 19:49,Sunday,19,Yes,1065,64.31,50.78,61.39,172.66,102.93,6,11.11,42.68,Clear,22.2,59.8,6880,Wet,140,9,1681,Yes,No,981,1156,1025,High,High Flow
9831,SEN_007,RS_064,INT_041,07/01/2024 19:50,Sunday,19,Yes,737,70.03,36.94,44,139.54,85.72,6,5.85,48.56,Windy,27.2,59.3,3346,Dry,86,9,1213,No,No,676,743,939,Moderate,Medium Flow
9832,SEN_134,RS_067,INT_041,07/01/2024 19:51,Sunday,19,Yes,676,78.6,40.16,32.84,118.43,75.04,4,5,47.99,Clear,28.4,91.9,8377,Dry,364,23,497,No,Yes,665,512,660,Moderate,Medium Flow
9833,SEN_021,RS_078,INT_040,07/01/2024 19:52,Sunday,19,Yes,179,88.79,7.6,11.45,68.86,28.27,4,5,10.23,Cloudy,37.8,64.1,1713,Dry,354,25,842,No,No,152,283,50,Low,Low Flow
9834,SEN_047,RS_019,INT_039,07/01/2024 19:53,Sunday,19,Yes,695,81.44,32.06,28.37,108.53,68.74,3,12.27,34.08,Clear,16.8,77.9,992,Dry,301,25,1333,No,No,704,632,889,Moderate,Medium Flow
9835,SEN_145,RS_027,INT_022,07/01/2024 19:54,Sunday,19,Yes,1027,66.16,47.84,58.22,159.72,135.91,2,28.03,75.33,Rain,16.6,90.1,6599,Dry,164,28,1570,No,Yes,997,1058,1275,High,High Flow
9836,SEN_114,RS_046,INT_041,07/01/2024 19:55,Sunday,19,Yes,1661,30.98,80.46,92.17,222.32,183.11,5,16.5,94.09,Rain,22.9,52.2,712,Wet,319,12,1070,No,Yes,1716,1609,1628,Severe,Very High Flow
9837,SEN_141,RS_055,INT_027,07/01/2024 19:56,Sunday,19,Yes,635,69.47,14.14,34.88,130.04,64.51,4,5,23.19,Clear,16.4,55.7,4509,Dry,112,28,1634,No,No,701,573,500,Moderate,Medium Flow
9838,SEN_146,RS_002,INT_010,07/01/2024 19:57,Sunday,19,Yes,357,70.09,13.75,18.27,87.5,32.56,6,5,14.91,Clear,15.5,94.2,4448,Dry,139,27,273,No,No,288,529,435,Low,Low Flow
9839,SEN_147,RS_014,INT_043,07/01/2024 19:58,Sunday,19,Yes,1796,34.85,93.81,99.42,256.49,197.92,2,39.72,96.97,Clear,28,71.1,2954,Dry,347,25,1591,No,No,1691,1800,1800,Severe,Very High Flow
9840,SEN_004,RS_075,INT_032,07/01/2024 19:59,Sunday,19,Yes,1729,38.37,74.18,97.34,255.03,198.66,4,18.56,95.13,Windy,30,62.7,3236,Dry,296,11,1671,No,No,1673,1764,1499,Severe,Very High Flow
